6.2.2017,-16,751,-21,753,ัว 3์/๑
7.2.2017,-16,756,-21,757,ัว 2์/๑
8.2.2017,-15,758,-16,760,ัว 4์/๑
9.2.2017,-12,760,-21,761,ั 2์/๑
10.2.2017,-7,755,-8,755,ว 2์/๑
11.2.2017,-11,759,-15,760,ัว 1์/๑
12.2.2017,-10,761,-12,761,Þว 2์/๑
13.2.2017,-8,761,-11,758,Þว 2์/๑
14.2.2017,-7,746,-9,746,Þ 3์/๑
15.2.2017,-8,746,-9,747,ย 3์/๑
16.2.2017,-8,752,-12,755,ั 2์/๑
17.2.2017,-6,755,-14,755,Þย 1์/๑
18.2.2017,-11,746,-8,745,Þว 3์/๑
19.2.2017,+2,746,-2,749,ัว 3์/๑
20.2.2017,+1,743,+1,743,Þว 5์/๑
21.2.2017,+2,740,+1,740,Þว 3์/๑
22.2.2017,+1,741,0,740,Þย 3์/๑
23.2.2017,+1,740,0,739,Þ 3์/๑
24.2.2017,+2,738,+1,740,Þว 1์/๑
25.2.2017,+2,738,+1,737,Þว 2์/๑
26.2.2017,0,743,-3,744,ว 3์/๑
27.2.2017,-2,745,0,746,Þว 3์/๑
28.2.2017,+1,752,-2,755,ัว 2์/๑
1.3.2017,+1,758,-3,758,Þ 1์/๑
2.3.2017,-2,758,-3,757,Þย 3์/๑
3.3.2017,+1,752,0,752,Þย 3์/๑
4.3.2017,+1,752,0,754,Þ 3์/๑
5.3.2017,+4,758,-1,758,Þ 2์/๑
6.3.2017,+5,756,+1,757,Þว 3์/๑
7.3.2017,+1,761,-2,762,Þ 2์/๑
8.3.2017,-3,765,-3,766,ย 1์/๑
9.3.2017,-3,766,-5,766,ย 2์/๑
10.3.2017,-5,765,-6,764,Þย 2์/๑
11.3.2017,-2,764,-7,763,Þย 2์/๑
12.3.2017,-2,762,-6,762,Þย 1์/๑
13.3.2017,+1,760,-4,759,Þว 2์/๑
14.3.2017,+3,758,-7,758,Þว 1์/๑
15.3.2017,-1,757,-4,755,ย 2์/๑
16.3.2017,0,754,-4,754,ย 4์/๑
17.3.2017,-2,755,-3,754,ย 4์/๑
18.3.2017,-4,752,-5,752,Þย 2์/๑
19.3.2017,-4,752,-5,752,Þย 3์/๑
20.3.2017,0,752,-4,752,ย 3์/๑
21.3.2017,+2,752,0,752,ย 4์/๑
22.3.2017,+2,754,0,755,ย 4์/๑
23.3.2017,+1,755,0,754,Þ 1์/๑
24.3.2017,+5,754,+2,753,ว 3์/๑
25.3.2017,+3,740,+1,742,Þว 3์/๑
26.3.2017,+2,746,+1,746,ว 3์/๑
27.3.2017,+3,739,+1,737,Þ 3์/๑
28.3.2017,+3,733,+1,733,ว 3์/๑
29.3.2017,-1,735,-3,739,ัว 7์/๑
30.3.2017,-1,745,-3,747,ัว 1์/๑
31.3.2017,-2,755,-4,756,ัว 3์/๑
1.4.2017,0,755,-2,755,Þว 4์/๑
2.4.2017,0,753,0,750,Þว 2์/๑
3.4.2017,+3,751,+1,753,ัย 2์/๑
4.4.2017,+2,761,-3,761,ัย 2์/๑
5.4.2017,+4,759,+3,757,ว 3์/๑
6.4.2017,+7,754,+3,753,Þว 2์/๑
7.4.2017,+9,750,+7,750,Þย 2์/๑
8.4.2017,+8,748,+7,747,Þย 3์/๑
9.4.2017,+14,747,+6,750,ว 1์/๑
10.4.2017,+7,751,+4,751,ัว 2์/๑
11.4.2017,+14,749,+9,748,ว 3์/๑
12.4.2017,+16,744,+13,742,ว 3์/๑
13.4.2017,+10,749,+8,749,ว 3์/๑
14.4.2017,+15,742,+9,739,Þ 2์/๑
15.4.2017,+8,735,+3,738,ว 4์/๑
16.4.2017,+10,744,+9,745,ว 4์/๑
17.4.2017,+14,746,+9,748,ว 3์/๑
18.4.2017,+4,753,+2,753,ั 1์/๑
19.4.2017,+5,749,+2,748,ัย 3์/๑
20.4.2017,+2,744,0,748,ว 4์/๑
21.4.2017,+6,750,+4,749,ัว 3์/๑
22.4.2017,0,740,0,737,ย 4์/๑
23.4.2017,+13,744,+10,745,Þว 3์/๑
24.4.2017,+9,734,+7,736,Þย 2์/๑
25.4.2017,+11,749,+7,752,Þว 3์/๑
26.4.2017,+13,757,+11,758,ว 2์/๑
27.4.2017,+17,758,+14,758,ว 6์/๑
28.4.2017,+20,758,+17,758,Þว 4์/๑
29.4.2017,+23,759,+19,759,ว 3์/๑
30.4.2017,+25,761,+17,760,ว 3์/๑
