2021-01-01,-9,761,-11,761,ย 2์/๑,
2021-01-02,-12,761,-11,760,ย 3์/๑,
2021-01-03,-6,762,-5,764,Þย 1์/๑,
2021-01-04,-4,767,-3,767,Þย 1์/๑,
2021-01-05,-6,766,-9,766,Þว 2์/๑,
2021-01-06,-13,764,-15,764,ย 3์/๑,
2021-01-07,-12,759,-11,758,ย 3์/๑,
2021-01-08,-8,755,-9,752,ย 4์/๑,
2021-01-09,-3,751,-3,748,ย 2์/๑,
2021-01-10,-3,741,-6,745,ว 3์/๑,
2021-01-11,-15,749,-19,750,ั 2์/๑,
2021-01-12,-17,754,-18,755,ย 2์/๑,
2021-01-13,-17,759,-16,758,ย 3์/๑,
2021-01-14,-11,749,-10,747,ย 3์/๑,
2021-01-15,-6,743,-6,740,ัย 3์/๑,
2021-01-16,-7,740,-5,739,Þว 3์/๑,
2021-01-17,-14,746,-18,749,ว 2์/๑,
2021-01-18,-18,751,-17,749,ว 1์/๑,
2021-01-19,-16,746,-21,747,ว 2์/๑,
2021-01-20,-19,749,-21,751,ว 2์/๑,
2021-01-21,-14,752,-12,752,ว 3์/๑,
2021-01-22,-10,750,-14,753,ว 2์/๑,
2021-01-23,-9,755,-8,754,ย 2์/๑,
2021-01-24,+3,757,0,758,Þว 1์/๑,
2021-01-25,-2,759,-3,759,Þย 2์/๑,
2021-01-26,-7,758,-7,758,Þย 2์/๑,
2021-01-27,-7,756,-7,755,Þย 2์/๑,
2021-01-28,-7,751,-7,749,ย 3์/๑,
2021-01-29,-3,745,-4,744,Þย 1์/๑,
2021-01-30,-3,746,-2,746,ย 3์/๑,
2021-01-31,-3,747,-3,744,ย 2์/๑,
2021-02-01,-2,752,-4,754,ว 2์/๑,
2021-02-02,+1,749,-4,751,ว 2์/๑,
2021-02-03,-6,751,-5,749,ย 2์/๑,
2021-02-04,+2,744,+1,744,Þ 2์/๑,
2021-02-05,+1,735,+1,733,Þย 3์/๑,
2021-02-06,-10,736,-14,738,ว 4์/๑,
2021-02-07,-18,740,-19,741,ว 3์/๑,
2021-02-08,-19,747,-21,751,ว 3์/๑,
2021-02-09,-17,757,-17,756,ว 2์/๑,
2021-02-10,-15,752,-16,753,ย 2์/๑,
2021-02-11,-10,752,-9,751,ย 3์/๑,
2021-02-12,-6,750,-4,749,ย 3์/๑,
2021-02-13,-1,743,-3,743,Þย 2์/๑,
2021-02-14,-10,744,-15,747,ว 2์/๑,
2021-02-15,-15,750,-19,752,ว 2์/๑,
2021-02-16,-16,757,-20,758,ว 2์/๑,
2021-02-17,-16,756,-19,755,ย 2์/๑,
2021-02-18,-13,750,-19,752,ั 1์/๑,
2021-02-19,-15,750,-18,751,ว 3์/๑,
2021-02-20,-15,757,-22,758,ว 2์/๑,
2021-02-21,-16,757,-20,757,ุ,
2021-02-22,-17,752,-22,753,ัว 2์/๑,
2021-02-23,-24,756,-25,759,ัว 3์/๑,
2021-02-24,-19,761,-22,762,ัว 3์/๑,
2021-02-25,-19,757,-17,752,Þย 1์/๑,
2021-02-26,-13,749,-12,743,ย 3์/๑,
2021-02-27,+3,735,-9,737,Þว 2์/๑,
2021-02-28,-12,743,-12,746,ั 2์/๑,
2021-03-01,-9,752,-12,752,ัว 2์/๑,
2021-03-02,-3,741,-2,740,Þว 3์/๑,
2021-03-03,0,740,-3,743,ัว 2์/๑,
2021-03-04,-2,738,+1,738,Þว 2์/๑,
2021-03-05,-1,741,-7,745,ัว 2์/๑,
2021-03-06,-4,748,-7,747,ัว 1์/๑,
2021-03-07,-5,745,-7,743,Þว 3์/๑,
2021-03-08,-1,739,-2,740,Þว 3์/๑,
2021-03-09,-2,743,-7,743,ัย 1์/๑,
2021-03-10,-12,746,-16,749,ัว 3์/๑,
2021-03-11,-10,752,-14,754,ว 4์/๑,
2021-03-12,-4,759,-10,761,ว 1์/๑,
2021-03-13,-7,762,-13,761,Þว 2์/๑,
2021-03-14,-5,759,-9,759,Þ 3์/๑,
2021-03-15,-3,758,-10,759,Þว 2์/๑,
2021-03-16,-3,760,-8,759,Þย 2์/๑,
2021-03-17,-3,754,-5,752,ย 4์/๑,
2021-03-18,0,743,-1,743,ย 2์/๑,
2021-03-19,0,738,-2,739,ั 2์/๑,
2021-03-20,-1,743,-2,744,ัว 2์/๑,
2021-03-21,0,743,-4,744,Þว 2์/๑,
2021-03-22,+1,744,0,745,Þ 2์/๑,
2021-03-23,+3,747,0,748,Þ 2์/๑,
2021-03-24,+2,749,0,749,ย 2์/๑,
2021-03-25,+4,748,+2,748,ัย 3์/๑,
2021-03-26,+6,746,-1,746,ย 2์/๑,
2021-03-27,+5,746,+3,749,ัว 1์/๑,
2021-03-28,+4,754,+2,756,ัย 3์/๑,
2021-03-29,+6,761,+3,761,ย 2์/๑,
2021-03-30,+9,764,-2,763,ัว 1์/๑,
2021-03-31,+5,759,+3,757,Þว 4์/๑,
2021-04-01,+6,752,+6,751,Þว 3์/๑,
2021-04-02,+9,748,+2,747,Þ 1์/๑,
2021-04-03,+7,742,+3,741,Þย 2์/๑,
2021-04-04,+6,742,+2,744,ัว 2์/๑,
2021-04-05,+8,746,+4,747,Þว 2์/๑,
2021-04-06,+2,743,+2,741,ย 4์/๑,
2021-04-07,+8,747,+5,749,ว 1์/๑,
2021-04-08,+13,747,+9,749,Þย 2์/๑,
2021-04-09,+5,753,+2,755,ั 2์/๑,
2021-04-10,+16,753,+15,753,ย 2์/๑,
2021-04-11,+19,758,+11,759,Þย 2์/๑,
2021-04-12,+22,762,+18,763,ย 1์/๑,
2021-04-13,+23,762,+17,761,Þ 2์/๑,
2021-04-14,+21,757,+17,755,Þย 3์/๑,
2021-04-15,+24,752,+17,752,ย 2์/๑,
2021-04-16,+25,751,+17,752,ั 1์/๑,
2021-04-17,+22,752,+16,752,ย 3์/๑,
2021-04-18,+18,751,+14,752,ัย 3์/๑,
2021-04-19,+12,754,+7,756,ย 4์/๑,
2021-04-20,+12,758,+8,757,Þย 4์/๑,
2021-04-21,+3,756,+3,756,ย 3์/๑,
2021-04-22,+11,756,+6,758,Þย 3์/๑,
2021-04-23,+15,754,+9,753,ย 2์/๑,
2021-04-24,+10,746,+9,745,Þย 1์/๑,
2021-04-25,+8,749,+8,749,Þว 3์/๑,
2021-04-26,+15,749,+9,749,ว 3์/๑,
2021-04-27,+8,746,+7,746,Þว 2์/๑,
2021-04-28,+12,748,+7,749,Þว 5์/๑,
2021-04-29,+14,752,+10,753,ว 3์/๑,
2021-04-30,+16,755,+14,753,ว 2์/๑,
2021-05-01,+16,749,+16,747,Þ 2์/๑,
2021-05-02,+18,751,+14,752,ว 2์/๑,
2021-05-03,+24,749,+20,747,Þ 2์/๑,
2021-05-04,+26,740,+16,740,Þว 3์/๑,
2021-05-05,+11,745,+11,747,ว 3์/๑,
2021-05-06,+21,751,+17,750,ว 3์/๑,
2021-05-07,+22,749,+18,749,Þว 3์/๑,
2021-05-08,+22,749,+18,749,ว 2์/๑,
2021-05-09,+25,747,+20,748,Þ 3์/๑,
2021-05-10,+26,750,+21,752,ย 2์/๑,
2021-05-11,+25,756,+18,757,ย 3์/๑,
2021-05-12,+23,756,+20,756,Þย 3์/๑,
2021-05-13,+28,755,+23,754,ย 3์/๑,
2021-05-14,+32,753,+26,753,Þ 4์/๑,
2021-05-15,+33,753,+27,752,Þ 2์/๑,
2021-05-16,+33,751,+21,751,Þว 3์/๑,
2021-05-17,+33,750,+22,750,Þ 2์/๑,
2021-05-18,+33,749,+26,748,ัว 2์/๑,
2021-05-19,+31,748,+25,748,ย 2์/๑,
2021-05-20,+19,748,+18,746,ย 2์/๑,
2021-05-21,+26,750,+24,750,ว 2์/๑,
2021-05-22,+34,746,+25,748,Þว 3์/๑,
2021-05-23,+35,746,+31,746,Þ 2์/๑,
2021-05-24,+24,749,+22,749,ัว 3์/๑,
2021-05-25,+24,748,+16,750,ัว 3์/๑,
2021-05-26,+23,752,+18,752,ั 2์/๑,
2021-05-27,+24,753,+20,752,ั 1์/๑,
2021-05-28,+29,748,+25,746,ัย 2์/๑,
2021-05-29,+26,743,+21,742,ย 1์/๑,
2021-05-30,+28,741,+21,743,ว 2์/๑,
2021-05-31,+16,746,+15,746,ัย 3์/๑,
2021-06-01,+23,746,+20,746,ัว 2์/๑,
2021-06-02,+21,747,+15,748,ั 2์/๑,
2021-06-03,+19,746,+19,747,ัย 2์/๑,
2021-06-04,+13,750,+12,752,ย 4์/๑,
2021-06-05,+22,752,+17,752,ย 3์/๑,
2021-06-06,+25,748,+21,748,ย 2์/๑,
2021-06-07,+26,746,+17,746,ย 2์/๑,
2021-06-08,+28,745,+18,745,ั 1์/๑,
2021-06-09,+28,744,+22,745,ัว 1์/๑,
2021-06-10,+22,746,+17,748,ัย 2์/๑,
2021-06-11,+25,747,+17,748,ย 2์/๑,
2021-06-12,+21,747,+20,747,ว 2์/๑,
2021-06-13,+27,748,+22,749,Þย 1์/๑,
2021-06-14,+29,749,+20,749,ัย 2์/๑,
2021-06-15,+29,747,+25,746,ย 2์/๑,
2021-06-16,+29,744,+25,745,Þว 3์/๑,
2021-06-17,+25,749,+18,752,ัว 2์/๑,
2021-06-18,+22,755,+18,757,ั 3์/๑,
2021-06-19,+25,756,+22,755,Þว 3์/๑,
2021-06-20,+31,753,+23,753,ัว 2์/๑,
2021-06-21,+32,754,+23,754,ว 2์/๑,
2021-06-22,+33,754,+25,753,Þว 2์/๑,
2021-06-23,+34,752,+26,752,ัว 2์/๑,
2021-06-24,+26,752,+24,751,ัว 1์/๑,
2021-06-25,+34,749,+21,749,Þว 1์/๑,
2021-06-26,+35,746,+27,747,ัว 2์/๑,
2021-06-27,+33,747,+29,747,ว 1์/๑,
2021-06-28,+34,747,+31,746,ว 2์/๑,
2021-06-29,+36,743,+30,742,ย 3์/๑,
2021-06-30,+31,744,+20,744,ว 3์/๑,
2021-07-01,+28,744,+22,744,ว 2์/๑,
2021-07-02,+26,743,+22,743,Þว 1์/๑,
2021-07-03,+29,743,+24,743,ัว 1์/๑,
2021-07-04,+27,743,+22,744,ั 2์/๑,
2021-07-05,+22,746,+21,747,ัย 2์/๑,
2021-07-06,+26,747,+23,749,ย 2์/๑,
2021-07-07,+27,752,+23,752,ัย 3์/๑,
2021-07-08,+29,750,+26,750,ั 2์/๑,
2021-07-09,+32,749,+27,749,ั 2์/๑,
2021-07-10,+33,746,+23,746,ัว 2์/๑,
2021-07-11,+27,746,+22,748,ั 2์/๑,
2021-07-12,+26,749,+23,750,ั 3์/๑,
2021-07-13,+30,748,+23,748,ัว 2์/๑,
2021-07-14,+30,748,+25,748,ั 1์/๑,
2021-07-16,+30,744,+21,744,ย 1์/๑,
2021-07-17,+32,743,+27,744,Þว 1์/๑,
2021-07-18,+33,743,+28,743,ว 2์/๑,
2021-07-19,+34,743,+26,743,ว 2์/๑,
2021-07-20,+25,742,+22,742,ว 5์/๑,
2021-07-21,+30,742,+26,741,ว 2์/๑,
2021-07-22,+21,739,+19,740,ัว 3์/๑,
2021-07-23,+24,741,+20,742,ั 1์/๑,
2021-07-24,+26,744,+21,747,ัว 3์/๑,
2021-07-25,+23,753,+20,754,ัว 2์/๑,
2021-07-26,+24,755,+18,754,ว 2์/๑,
2021-07-27,+27,750,+23,749,ว 3์/๑,
2021-07-28,+26,749,+22,749,ัว 2์/๑,
2021-07-29,+23,746,+23,744,ย 1์/๑,
2021-07-30,+29,743,+24,744,ว 3์/๑,
2021-07-31,+30,743,+25,746,Þว 3์/๑,
2021-08-01,+32,748,+23,748,Þว 3์/๑,
2021-08-02,+34,748,+27,748,Þว 2์/๑,
2021-08-03,+37,746,+27,746,Þว 2์/๑,
2021-08-04,+34,745,+25,746,ว 2์/๑,
2021-08-05,+27,749,+22,749,ัว 2์/๑,
2021-08-06,+28,749,+23,750,ว 2์/๑,
2021-08-07,+30,750,+25,751,ย 1์/๑,
2021-08-08,,,+28,753,ุ,
2021-08-09,+30,753,+27,752,ว 2์/๑,
2021-08-10,+32,751,+27,751,ัว 2์/๑,
2021-08-11,+30,750,+24,751,ัย 3์/๑,
2021-08-12,+32,752,+26,752,Þย 2์/๑,
2021-08-13,+32,752,+27,752,Þ 2์/๑,
2021-08-14,+32,751,+23,751,Þ 2์/๑,
2021-08-15,+28,752,+25,751,ย 2์/๑,
2021-08-16,+35,750,+25,751,Þว 2์/๑,
2021-08-17,+34,751,+30,750,ว 2์/๑,
