2012-01-01,-5,753,-5,752,ย 2์/๑,
2012-01-02,-6,751,-7,750,ย 2์/๑,
2012-01-03,-6,752,-9,752,ย 1์/๑,
2012-01-04,-11,749,-9,749,Þ 2์/๑,
2012-01-05,-4,749,-2,749,Þ 2์/๑,
2012-01-06,-1,754,-5,755,Þ 3์/๑,
2012-01-07,-8,756,-9,758,Þย 2์/๑,
2012-01-08,-10,759,-12,759,Þย 3์/๑,
2012-01-09,-11,758,-12,757,ย 4์/๑,
2012-01-10,-11,753,-11,752,ย 2์/๑,
2012-01-11,-10,750,-12,750,Þว 1์/๑,
2012-01-12,-10,749,-8,748,Þ 2์/๑,
2012-01-13,-4,747,-4,747,Þ 2์/๑,
2012-01-14,-3,749,-4,750,Þย 2์/๑,
2012-01-15,-3,754,-4,755,ย 2์/๑,
2012-01-16,-6,754,-6,753,Þย 3์/๑,
2012-01-17,-4,754,-4,757,Þย 4์/๑,
2012-01-18,-7,758,-9,758,ย 4์/๑,
2012-01-19,-11,762,-14,762,ย 2์/๑,
2012-01-20,-13,764,-15,764,ย 2์/๑,
2012-01-21,-14,769,-15,769,Þย 2์/๑,
2012-01-22,-12,769,-14,769,ย 2์/๑,
2012-01-23,-9,767,-10,766,ย 2์/๑,
2012-01-24,-6,763,-7,762,ย 2์/๑,
2012-01-25,-6,764,-9,765,ย 2์/๑,
2012-01-26,-8,770,-10,771,ย 3์/๑,
2012-01-27,-9,769,-10,767,ัย 3์/๑,
2012-01-28,-10,765,-14,766,ย 1์/๑,
2012-01-29,-10,767,-15,766,ัว 1์/๑,
2012-01-30,-16,766,-18,767,ัย 2์/๑,
2012-01-31,-17,767,-19,768,ย 4์/๑,
2012-02-01,-19,772,-21,773,ย 3์/๑,
2012-02-02,-19,772,-21,772,ย 2์/๑,
2012-02-03,-19,777,-24,779,ย 1์/๑,
2012-02-04,-15,776,-20,774,ั 2์/๑,
2012-02-05,-14,770,-16,770,ัย 2์/๑,
2012-02-07,-13,769,-14,767,ย 2์/๑,
2012-02-08,-13,760,-11,758,ย 5์/๑,
2012-02-09,-12,756,-16,758,ย 3์/๑,
2012-02-10,-17,762,-18,762,Þย 2์/๑,
2012-02-11,-14,763,-16,764,Þย 2์/๑,
2012-02-12,-17,766,-25,766,ุ,
2012-02-13,-17,764,-18,764,Þย 1์/๑,
2012-02-14,-13,764,-14,763,ย 2์/๑,
2012-02-15,-11,758,-14,757,Þย 4์/๑,
2012-02-16,-10,758,-13,759,Þย 2์/๑,
2012-02-17,-8,758,-12,758,ย 3์/๑,
2012-02-18,-9,760,-12,761,Þย 2์/๑,
2012-02-19,-6,762,-11,763,ัว 2์/๑,
2012-02-20,-6,765,-10,764,ัว 2์/๑,
2012-02-21,-5,761,-10,760,ว 1์/๑,
2012-02-22,-10,757,-13,757,Þ 2์/๑,
2012-02-23,-8,756,-13,755,Þ 2์/๑,
2012-02-24,-8,751,-11,749,Þย 3์/๑,
2012-02-25,-10,746,-10,746,Þย 4์/๑,
2012-02-26,-9,745,-10,745,ย 5์/๑,
2012-02-27,-9,746,-8,747,ย 4์/๑,
2012-02-28,-3,749,-3,749,ย 2์/๑,
2012-02-29,-1,745,-2,745,Þย 2์/๑,
2012-03-01,-3,744,-3,743,Þย 2์/๑,
2012-03-02,-3,740,-6,739,ย 2์/๑,
2012-03-03,-4,736,-6,737,ย 2์/๑,
2012-03-04,-3,741,-6,743,Þย 2์/๑,
2012-03-05,-3,740,-5,740,ั 3์/๑,
