2019-01-01,-18,758,-15,757,ย 3์/๑,
2019-01-02,-6,757,-6,757,Þ 2์/๑,
2019-01-03,-7,758,-8,758,ย 3์/๑,
2019-01-04,-9,755,-8,753,ย 2์/๑,
2019-01-05,-10,744,-5,742,ย 3์/๑,
2019-01-06,-8,749,-12,752,ว 2์/๑,
2019-01-07,-15,753,-17,753,ัว 2์/๑,
2019-01-08,-17,750,-18,750,ว 3์/๑,
2019-01-09,-14,754,-12,755,ว 2์/๑,
2019-01-10,-9,758,-9,758,ว 1์/๑,
2019-01-11,-12,754,-12,751,ย 2์/๑,
2019-01-12,0,737,0,735,Þ 2์/๑,
2019-01-13,-8,740,-8,740,Þว 2์/๑,
2019-01-14,-9,743,-8,745,Þ 1์/๑,
2019-01-15,-3,744,-2,745,Þ 4์/๑,
2019-01-16,-4,740,-3,739,ย 4์/๑,
2019-01-17,-7,746,-8,749,ัว 1์/๑,
2019-01-18,-8,747,-6,748,Þว 3์/๑,
2019-01-19,-2,746,-1,744,Þ 1์/๑,
2019-01-20,-7,750,-11,752,ว 1์/๑,
2019-01-21,-10,750,-9,746,Þ 2์/๑,
2019-01-22,-11,747,-15,750,Þว 2์/๑,
2019-01-23,-18,756,-21,758,ว 1์/๑,
2019-01-24,-20,757,-14,749,ย 3์/๑,
2019-01-25,-13,753,-19,757,ัว 2์/๑,
2019-01-26,-16,761,-20,761,ย 2์/๑,
2019-01-27,-13,755,-13,755,ย 5์/๑,
2019-01-28,-11,755,-10,752,ย 4์/๑,
2019-01-29,-9,751,-9,752,ัย 1์/๑,
2019-01-30,-6,755,-13,756,ัว 1์/๑,
2019-01-31,-7,758,-7,758,ย 2์/๑,
2019-02-01,-8,758,-13,758,Þ 1์/๑,
2019-02-02,-11,757,-12,757,ว 1์/๑,
2019-02-03,-10,758,-11,758,Þ 1์/๑,
2019-02-04,-5,758,-6,760,ุ,
2019-02-05,-11,761,-13,761,ย 4์/๑,
2019-02-06,-11,761,-11,760,ย 2์/๑,
2019-02-07,-8,749,-7,748,ย 3์/๑,
2019-02-08,-4,756,-5,757,ัว 2์/๑,
2019-02-09,-6,758,-8,758,ว 2์/๑,
2019-02-10,-8,757,-13,757,Þว 1์/๑,
2019-02-11,-8,758,-13,759,Þ 1์/๑,
2019-02-12,-7,760,-14,760,Þ 1์/๑,
2019-02-13,-10,758,-12,756,ย 3์/๑,
2019-02-14,-7,752,-6,753,Þว 2์/๑,
2019-02-15,-5,749,-6,743,Þว 2์/๑,
2019-02-16,+2,740,0,740,ว 2์/๑,
2019-02-17,-1,734,-2,729,Þว 2์/๑,
2019-02-18,-1,729,-6,734,ั 2์/๑,
2019-02-19,-10,746,-10,747,ัว 4์/๑,
2019-02-20,-3,745,-4,744,Þว 2์/๑,
2019-02-21,-5,742,-2,740,Þ 2์/๑,
2019-02-22,-4,741,-7,746,Þว 3์/๑,
2019-02-23,-7,755,-9,756,ัว 2์/๑,
2019-02-24,-9,755,-11,753,ว 2์/๑,
2019-02-25,-8,746,-8,743,Þย 1์/๑,
2019-02-26,-5,739,-6,740,ย 3์/๑,
2019-02-27,-4,743,-6,742,ย 2์/๑,
2019-02-28,-2,734,-1,732,Þว 2์/๑,
2019-03-01,-2,729,-1,728,Þย 2์/๑,
2019-03-02,-2,728,-6,731,ั 2์/๑,
2019-03-03,-4,740,-7,739,ว 2์/๑,
2019-03-04,-2,738,-5,739,ว 3์/๑,
2019-03-05,-3,743,+1,741,Þย 2์/๑,
2019-03-06,+4,739,+2,740,Þว 3์/๑,
2019-03-07,-3,757,-11,760,ั 2์/๑,
2019-03-08,-5,761,-8,759,Þ 2์/๑,
2019-03-09,0,749,+2,748,Þ 3์/๑,
2019-03-10,+1,746,+1,743,ย 2์/๑,
2019-03-11,+2,736,+1,734,Þย 3์/๑,
2019-03-12,+2,739,0,745,ว 4์/๑,
2019-03-13,+1,747,-1,746,Þย 1์/๑,
2019-03-14,0,747,-4,752,ัว 2์/๑,
2019-03-15,0,755,-4,755,Þว 1์/๑,
2019-03-16,0,752,-3,752,ย 4์/๑,
2019-03-17,+1,752,-2,754,ย 2์/๑,
2019-03-18,+5,757,-1,758,ั 1์/๑,
2019-03-19,+6,758,-1,758,ว 2์/๑,
2019-03-20,+7,756,+2,755,ว 1์/๑,
2019-03-21,+4,752,+1,751,ุ,
2019-03-22,+1,748,0,746,ย 2์/๑,
2019-03-23,+3,751,0,752,ย 1์/๑,
2019-03-24,+1,750,+1,746,ย 3์/๑,
2019-03-25,+1,737,+1,742,Þว 4์/๑,
2019-03-26,+5,749,+3,748,Þ 2์/๑,
2019-03-27,+5,750,+2,750,Þ 2์/๑,
2019-03-28,+3,746,0,746,ัว 1์/๑,
2019-03-29,+3,747,-1,749,Þว 3์/๑,
2019-03-30,+1,749,0,748,Þว 3์/๑,
2019-03-31,+7,749,+4,749,ว 2์/๑,
2019-05-01,+13,752,+10,752,ว 2์/๑,
2019-05-02,+12,746,+12,744,Þย 3์/๑,
2019-05-03,+17,743,+11,743,Þย 3์/๑,
2019-05-04,+20,749,+14,751,ว 2์/๑,
2019-05-05,+18,753,+13,752,Þย 2์/๑,
2019-05-06,+24,747,+20,746,Þย 1์/๑,
2019-05-07,+19,746,+18,746,ว 2์/๑,
2019-05-08,+25,749,+17,749,ว 2์/๑,
2019-05-09,+28,749,+24,749,ย 2์/๑,
2019-05-10,+30,749,+25,749,ย 3์/๑,
2019-05-11,+32,750,+26,751,ย 2์/๑,
2019-05-12,+32,752,+24,752,ัย 1์/๑,
2019-05-13,+32,750,+19,750,ัว 1์/๑,
2019-05-14,+30,747,+19,747,ว 2์/๑,
2019-05-15,+26,749,+24,749,ย 1์/๑,
2019-05-16,+22,747,+17,748,ย 3์/๑,
2019-05-17,+15,751,+10,751,ัว 3์/๑,
2019-05-18,+17,745,+12,746,ว 3์/๑,
2019-05-19,+13,746,+8,749,ั 2์/๑,
2019-05-20,+11,750,+7,751,ั 2์/๑,
2019-05-21,+16,752,+10,752,ว 3์/๑,
2019-05-22,+14,749,+13,747,ย 3์/๑,
2019-05-23,+24,743,+19,741,Þว 4์/๑,
2019-05-24,+13,746,+9,749,ั 2์/๑,
2019-05-25,+15,752,+12,751,ว 1์/๑,
2019-05-26,+22,748,+20,746,Þย 2์/๑,
2019-05-27,+25,745,+17,747,ว 4์/๑,
2019-05-28,+25,750,+19,752,ั 3์/๑,
2019-05-29,+28,753,+19,753,ัว 3์/๑,
2019-05-30,+30,753,+21,752,Þว 2์/๑,
2019-05-31,+30,751,+22,750,ั 2์/๑,
2019-06-01,+29,747,+21,748,Þว 3์/๑,
2019-06-02,+26,751,+22,750,ัว 2์/๑,
2019-06-03,+27,746,+21,747,Þว 3์/๑,
2019-06-04,+20,753,+16,754,ัว 3์/๑,
2019-06-05,+24,755,+21,754,ัว 2์/๑,
2019-06-06,+27,752,+23,751,ว 3์/๑,
2019-06-07,+24,754,+19,754,ั 2์/๑,
2019-06-08,+25,753,+19,755,ั 3์/๑,
2019-06-09,+25,756,+21,755,ัว 2์/๑,
2019-06-10,+28,754,+20,753,ว 2์/๑,
2019-06-11,+32,751,+25,751,ว 2์/๑,
2019-06-12,+28,749,+24,748,ัว 3์/๑,
2019-06-13,+18,752,+14,753,ั 2์/๑,
2019-06-14,+20,751,+12,749,ัว 2์/๑,
2019-06-15,+20,748,+15,747,ว 2์/๑,
2019-06-16,+21,746,+14,746,ว 2์/๑,
2019-06-17,+24,746,+17,746,ัว 2์/๑,
2019-06-18,+26,746,+21,746,ัว 2์/๑,
2019-06-19,+22,746,+18,746,ัย 3์/๑,
2019-06-20,+29,748,+22,749,ัว 2์/๑,
2019-06-21,+30,751,+25,752,ัว 2์/๑,
2019-06-22,+31,752,+26,752,ว 2์/๑,
2019-06-23,+33,750,+23,749,ว 2์/๑,
2019-06-24,+24,749,+23,750,ั 2์/๑,
2019-06-25,+25,752,+21,752,ัว 2์/๑,
2019-06-26,+22,752,+17,751,ั 2์/๑,
2019-06-27,+16,745,+15,743,ย 2์/๑,
2019-06-28,+27,737,+23,737,ย 2์/๑,
2019-06-29,+26,738,+21,740,ว 3์/๑,
2019-06-30,+19,741,+16,742,ั 1์/๑,
2019-07-01,+23,742,+19,742,ัว 3์/๑,
2019-07-02,+25,738,+19,737,ว 3์/๑,
2019-07-03,+26,741,+19,742,Þว 2์/๑,
2019-07-04,+25,743,+20,743,ว 4์/๑,
2019-07-05,+22,744,+17,744,ว 3์/๑,
2019-07-06,+26,743,+23,741,ว 2์/๑,
2019-07-07,+23,741,+20,742,Þว 3์/๑,
2019-07-08,+24,743,+21,743,ว 3์/๑,
2019-07-09,+27,740,+23,740,Þ 2์/๑,
2019-07-10,+25,740,+21,740,ว 3์/๑,
2019-07-11,+25,743,+23,743,Þว 2์/๑,
2019-07-12,+19,743,+17,742,ัย 1์/๑,
2019-07-13,+22,743,+19,743,ั 2์/๑,
2019-07-14,+25,744,+20,743,ั 2์/๑,
2019-07-15,+22,743,+19,745,ว 2์/๑,
2019-07-16,+26,747,+23,748,ว 2์/๑,
2019-07-17,+22,746,+20,744,ย 2์/๑,
2019-07-18,+29,742,+23,743,ว 3์/๑,
2019-07-19,+28,746,+20,746,ัว 1์/๑,
2019-07-20,+27,748,+20,749,ว 2์/๑,
2019-07-21,+28,749,+22,748,ว 3์/๑,
2019-07-22,+20,746,+19,747,ุ,
2019-07-23,+24,749,+21,749,ั 2์/๑,
2019-07-24,+27,749,+23,750,ั 2์/๑,
2019-07-25,+29,749,+25,749,ย 3์/๑,
2019-07-26,+30,747,+26,746,ัย 3์/๑,
2019-07-27,+26,740,+22,739,ย 3์/๑,
2019-07-28,+24,734,+18,736,ัว 4์/๑,
2019-07-29,,,+14,740,ุ,
2019-07-30,+19,740,+12,740,ว 3์/๑,
2019-07-31,+14,735,+12,732,ัว 1์/๑,
2019-08-01,+14,734,+13,737,ว 3์/๑,
2019-08-02,+18,737,+15,738,ว 5์/๑,
2019-08-03,+18,739,+15,740,Þว 3์/๑,
2019-08-04,+22,740,+20,740,ว 3์/๑,
2019-08-05,+17,728,+13,731,ย 2์/๑,
2019-08-06,+15,742,+14,744,ว 4์/๑,
2019-08-07,+21,747,+14,748,ว 3์/๑,
2019-08-08,+23,747,+20,748,ว 2์/๑,
2019-08-09,+27,743,+25,743,ว 2์/๑,
2019-08-10,+26,740,+18,741,ว 1์/๑,
2019-08-11,+20,740,+16,740,ว 2์/๑,
2019-08-12,+15,744,+13,746,ัว 4์/๑,
2019-08-13,+18,746,+16,748,ัว 4์/๑,
2019-08-14,+22,748,+19,749,ัว 2์/๑,
2019-08-15,+25,750,+21,750,ว 2์/๑,
2019-08-16,+30,749,+25,749,ัว 2์/๑,
2019-08-17,+32,749,+26,749,Þ 2์/๑,
2019-08-18,+28,752,+25,752,Þว 2์/๑,
2019-08-19,+35,752,+30,752,Þว 3์/๑,
2019-08-20,+31,752,+24,752,ั 1์/๑,
2019-08-21,+27,753,+22,754,ั 3์/๑,
2019-08-22,+27,753,+23,753,ั 1์/๑,
2019-08-23,+27,754,+20,755,ัว 3์/๑,
2019-08-24,+25,755,+16,754,ัย 1์/๑,
2019-08-25,+24,750,+17,753,ัว 3์/๑,
2019-08-26,+20,756,+13,755,ัว 2์/๑,
2019-08-27,+18,747,+14,746,ว 3์/๑,
2019-08-28,+12,746,+10,749,ัว 2์/๑,
2019-08-29,+15,751,+12,750,ัว 2์/๑,
2019-08-30,+15,751,+11,752,ั 2์/๑,
2019-08-31,+17,750,+11,750,ัว 3์/๑,
