2008-01-10,-20,765,-22,765,ย 2์/๑,
2008-01-11,-20,764,-24,764,ุ,
2008-01-12,-20,762,-20,761,ว 2์/๑,
2008-01-13,-9,756,-7,754,Þว 3์/๑,
2008-01-14,-6,751,-4,752,Þว 2์/๑,
2008-01-15,-1,753,-2,754,ว 1์/๑,
2008-01-16,-1,759,-2,762,ุ,
2008-01-17,-4,765,-4,765,Þ 3์/๑,
2008-01-18,-8,765,-10,765,Þ 1์/๑,
2008-01-19,-9,765,-12,765,ุ,
2008-01-20,-9,762,-14,762,Þ 3์/๑,
2008-01-21,-15,759,-17,759,ย 2์/๑,
2008-01-22,-13,753,-11,751,ย 4์/๑,
2008-01-23,-9,751,-9,751,Þ 3์/๑,
2008-01-24,-11,750,-10,751,ย 3์/๑,
2008-01-25,-8,753,-10,751,ย 1์/๑,
2008-01-26,-4,742,-3,741,Þ 2์/๑,
2008-01-27,-1,735,-2,735,ย 2์/๑,
2008-01-28,-1,741,-3,744,Þย 3์/๑,
2008-01-29,-4,749,-5,750,Þ 1์/๑,
2008-01-30,-6,753,-5,753,ั 1์/๑,
2008-01-31,-7,753,-11,753,ย 1์/๑,
2008-02-01,-11,753,-14,753,Þย 1์/๑,
2008-02-02,-12,756,-11,758,ย 1์/๑,
2008-02-03,-6,756,-5,754,ย 1์/๑,
2008-02-04,-3,756,-2,754,ว 4์/๑,
2008-02-05,-1,759,-9,760,ว 1์/๑,
2008-02-06,-6,760,-9,761,ว 2์/๑,
2008-02-07,-8,765,-6,767,ุ,
2008-02-08,-10,773,-15,773,ย 2์/๑,
2008-02-09,-14,774,-18,772,Þว 3์/๑,
2008-02-10,-12,762,-11,762,Þว 3์/๑,
2008-02-11,-3,760,-3,762,Þว 1์/๑,
2008-02-12,-5,763,-7,763,Þว 1์/๑,
2008-02-13,-4,758,-6,755,Þว 4์/๑,
2008-02-14,-6,746,-9,744,Þว 4์/๑,
2008-02-15,-13,744,-13,741,ย 2์/๑,
2008-02-16,-10,741,-17,744,Þว 2์/๑,
2008-02-17,-11,750,-16,753,ว 2์/๑,
2008-02-18,-14,751,-15,750,Þว 3์/๑,
2008-02-19,-13,746,-14,744,Þย 2์/๑,
2008-02-20,-8,735,-13,735,ัว 2์/๑,
2008-02-21,-8,740,-10,744,ัว 4์/๑,
2008-02-22,-7,750,-8,746,ว 3์/๑,
2008-02-23,+1,734,+1,732,Þว 4์/๑,
2008-02-24,+3,739,+1,741,Þว 3์/๑,
2008-02-25,0,741,+1,738,Þว 4์/๑,
2008-02-26,0,728,+1,735,Þว 3์/๑,
2008-02-27,+2,744,0,745,ว 3์/๑,
2008-02-28,+2,741,+1,740,Þว 3์/๑,
2008-02-29,+2,738,+1,740,Þว 3์/๑,
2008-03-01,+3,743,+2,742,Þ 3์/๑,
2008-03-02,+2,738,+3,737,ย 3์/๑,
2008-03-03,+2,736,+1,738,Þ 2์/๑,
2008-03-04,+1,735,0,735,ย 1์/๑,
2008-03-05,+1,744,-1,748,ว 3์/๑,
2008-03-06,+1,750,-1,751,Þว 5์/๑,
2008-03-07,+2,747,0,744,Þว 4์/๑,
2008-03-08,+2,742,0,746,ว 2์/๑,
2008-03-09,+1,753,-3,754,ั 2์/๑,
2008-03-10,-2,752,-4,752,ัย 3์/๑,
2008-03-11,0,752,-4,752,ั 2์/๑,
2008-03-12,0,751,-3,750,Þย 2์/๑,
2008-03-13,+3,746,-1,746,Þ 2์/๑,
2008-03-14,+4,744,-1,744,ุ,
2008-03-15,+4,741,+1,741,ย 1์/๑,
2008-03-16,0,738,-1,744,ย 1์/๑,
2008-03-17,+2,735,+1,737,Þว 3์/๑,
2008-03-18,0,737,+1,735,ย 2์/๑,
2008-03-19,+4,741,+2,738,Þย 1์/๑,
2008-03-20,+4,746,+2,740,Þว 4์/๑,
2008-03-21,+5,741,+3,740,Þว 4์/๑,
2008-03-22,+2,738,+1,742,ว 1์/๑,
2008-03-23,+3,748,+2,748,Þ 1์/๑,
2008-03-24,+4,745,+2,747,Þย 2์/๑,
2008-03-25,+10,744,+5,742,ย 2์/๑,
2008-03-26,+15,738,+10,741,ย 3์/๑,
2008-03-27,+12,746,+10,747,Þว 2์/๑,
2008-03-28,+8,756,+5,758,ว 2์/๑,
2008-03-29,+9,759,+5,759,ั 2์/๑,
2008-03-30,+7,754,+5,753,ั 4์/๑,
2008-03-31,+10,753,+5,753,ั 2์/๑,
2008-04-01,+11,752,+5,752,ัย 4์/๑,
2008-04-02,+10,749,+6,749,ัย 3์/๑,
2008-04-03,+15,748,+10,749,ัย 4์/๑,
2008-04-04,+17,746,+11,747,ัย 2์/๑,
2008-04-05,+17,747,+14,748,ย 2์/๑,
2008-04-06,+20,753,+16,753,Þว 2์/๑,
2008-04-07,+20,755,+16,756,Þ 3์/๑,
2008-04-08,+19,755,+14,754,Þ 3์/๑,
2008-04-09,+20,753,+15,753,Þ 3์/๑,
2008-04-10,+21,752,+17,752,Þ 2์/๑,
2008-04-11,+22,750,+14,750,Þ 3์/๑,
2008-04-12,+21,747,+17,747,Þว 2์/๑,
2008-04-13,+20,747,+13,748,ั 2์/๑,
2008-04-14,+9,743,+5,740,ย 4์/๑,
2008-04-15,+8,747,+3,752,ย 3์/๑,
2008-04-16,+8,758,+5,759,ย 2์/๑,
2008-04-17,+11,759,+7,758,Þย 3์/๑,
2008-04-18,+12,756,+9,754,Þย 4์/๑,
2008-04-19,+12,753,+10,751,Þย 2์/๑,
2008-04-20,+15,748,+10,748,ว 2์/๑,
2008-04-21,+19,746,+14,746,Þ 2์/๑,
2008-04-22,+18,742,+13,742,ว 2์/๑,
2008-04-23,+9,746,+9,747,ัว 3์/๑,
2008-04-24,+4,742,+5,744,ั 2์/๑,
2008-04-25,+13,750,+11,752,Þว 3์/๑,
2008-04-26,+16,752,+10,753,Þว 3์/๑,
2008-04-27,+14,755,+8,753,ัว 4์/๑,
2008-04-28,+15,752,+9,752,ว 1์/๑,
2008-04-29,+17,752,+12,753,ัว 2์/๑,
2008-04-30,+20,754,+15,755,ว 2์/๑,
2008-05-01,+21,752,+16,750,ว 2์/๑,
2008-05-02,+14,751,+8,753,ัย 4์/๑,
2008-05-03,+13,754,+9,754,ั 4์/๑,
2008-05-04,+15,755,+8,754,ัย 2์/๑,
2008-05-05,+17,752,+11,751,ว 1์/๑,
2008-05-06,+19,746,+14,744,ว 2์/๑,
2008-05-07,+20,742,+16,743,ว 2์/๑,
2008-05-08,+20,741,+15,743,ั 3์/๑,
2008-05-09,+19,746,+12,748,ว 2์/๑,
2008-05-10,+20,751,+14,752,ว 2์/๑,
2008-05-11,+24,748,+19,748,ย 3์/๑,
2008-05-12,+24,745,+15,745,ั 2์/๑,
2008-05-13,+21,744,+15,744,Þว 3์/๑,
2008-05-14,+12,738,+11,736,ย 1์/๑,
2008-05-15,+10,741,+7,744,Þว 4์/๑,
2008-05-16,+13,749,+11,750,ว 3์/๑,
2008-05-17,+21,749,+18,749,Þว 3์/๑,
2008-05-18,+22,751,+18,752,ว 1์/๑,
2008-05-19,+27,752,+21,752,Þว 3์/๑,
2008-05-20,+29,752,+21,751,Þว 2์/๑,
2008-05-21,+29,750,+21,750,Þว 1์/๑,
2008-05-22,+29,748,+19,748,Þว 1์/๑,
2008-05-23,+18,751,+17,752,ั 4์/๑,
2008-05-24,+20,748,+22,745,ย 2์/๑,
2008-05-25,+25,744,+20,743,ว 2์/๑,
2008-05-26,+22,739,+16,741,ัว 2์/๑,
2008-05-27,+17,744,+15,744,ั 2์/๑,
2008-05-28,+10,742,+9,741,ั 3์/๑,
2008-05-29,+11,738,+10,739,ัว 2์/๑,
2008-05-30,+19,740,+13,741,ว 2์/๑,
2008-05-31,+12,740,+12,740,ัย 1์/๑,
2008-06-01,+16,742,+11,744,ว 2์/๑,
2008-06-02,+13,747,+11,748,ว 1์/๑,
2008-06-03,+19,747,+12,748,ุ,
2008-06-04,+19,746,+16,746,ว 1์/๑,
2008-06-05,+16,739,+12,740,Þว 3์/๑,
2008-06-06,+14,743,+11,743,ัว 3์/๑,
2008-06-07,+12,744,+8,746,ั 3์/๑,
2008-06-08,+9,749,+7,749,ั 3์/๑,
2008-06-09,+14,748,+14,746,Þว 4์/๑,
2008-06-10,+21,741,+16,741,Þว 4์/๑,
2008-06-11,+20,746,+16,745,Þว 2์/๑,
2008-06-12,+28,747,+23,746,ว 2์/๑,
2008-06-13,+27,747,+22,745,ย 1์/๑,
2008-06-14,+26,745,+22,744,ั 1์/๑,
2008-06-15,+27,744,+23,744,ั 3์/๑,
2008-06-16,+30,745,+24,745,Þย 1์/๑,
2008-06-17,+25,746,+22,744,ุ,
2008-06-18,+27,744,+23,744,ว 1์/๑,
2008-06-19,+27,745,+22,746,ั 1์/๑,
2008-06-20,+23,747,+21,748,ัย 3์/๑,
2008-06-21,+26,747,+23,746,ัย 3์/๑,
2008-06-22,+31,742,+26,741,ย 3์/๑,
2008-06-23,+25,741,+21,741,Þว 2์/๑,
2008-06-24,+22,740,+20,739,ัย 2์/๑,
2008-06-25,+17,738,+17,738,ย 1์/๑,
2008-06-26,+20,740,+15,742,ว 2์/๑,
2008-06-27,+20,745,+15,746,ัว 3์/๑,
2008-06-28,+23,747,+16,747,ัว 2์/๑,
2008-06-29,+21,744,+16,744,Þว 2์/๑,
2008-06-30,+21,739,+19,738,ย 1์/๑,
2008-07-01,+19,738,+17,738,ว 1์/๑,
2008-07-02,+21,738,+18,738,ุ,
2008-07-03,+21,738,+19,738,ั 2์/๑,
2008-07-04,+23,739,+19,739,ัย 2์/๑,
