2010-01-01,-4,745,-1,742,ย 3์/๑,
2010-01-02,-5,743,-6,741,ย 2์/๑,
2010-01-03,-3,734,0,734,ย 1์/๑,
2010-01-04,-17,743,-21,747,ัว 2์/๑,
2010-01-05,-19,757,-21,759,ั 1์/๑,
2010-01-06,-18,763,-22,764,ุ,
2010-01-07,-17,767,-21,767,ัว 2์/๑,
2010-01-08,-20,766,-17,764,ย 2์/๑,
2010-01-09,-8,761,-8,760,Þ 1์/๑,
2010-01-10,-12,760,-16,760,ุ,
2010-01-11,-14,756,-12,756,Þว 1์/๑,
2010-01-12,-11,752,-12,750,Þว 2์/๑,
2010-01-13,-7,747,-7,748,ว 3์/๑,
2010-01-14,-8,751,-12,755,ัว 2์/๑,
2010-01-15,-14,761,-16,761,ุ,
2010-01-16,-17,768,-20,771,ุ,
2010-01-17,-17,774,-22,774,ุ,
2010-01-18,-18,770,-21,770,ว 2์/๑,
2010-01-19,-17,769,-19,769,ย 1์/๑,
2010-01-20,-17,770,-17,770,ย 1์/๑,
2010-01-21,-15,767,-19,765,ุ,
2010-01-22,-20,763,-26,764,ุ,
2010-01-23,-22,762,-27,762,ุ,
2010-01-24,-19,761,-21,760,ุ,
2010-01-25,-14,761,-13,761,ย 2์/๑,
2010-01-26,-7,761,-10,764,ย 4์/๑,
2010-01-27,-12,762,-15,759,ย 3์/๑,
2010-01-28,-14,749,-16,747,ย 2์/๑,
2010-01-29,-15,748,-20,750,ย 1์/๑,
2010-01-30,-16,750,-12,750,ย 4์/๑,
2010-01-31,-7,757,-7,758,ย 1์/๑,
2010-02-01,-5,758,-6,759,Þย 3์/๑,
2010-02-02,-7,759,-9,760,ย 3์/๑,
2010-02-03,-11,764,-14,766,ย 3์/๑,
2010-02-04,-9,772,-12,773,ย 2์/๑,
2010-02-05,-9,770,-13,768,ุ,
2010-02-06,-10,767,-16,767,ัว 1์/๑,
2010-02-07,-11,767,-16,767,ว 1์/๑,
2010-02-08,-13,767,-15,767,ย 2์/๑,
2010-02-09,-14,770,-16,770,ย 4์/๑,
2010-02-10,-15,774,-18,775,Þย 2์/๑,
2010-02-11,-16,776,-19,776,Þย 2์/๑,
2010-02-12,-12,776,-16,776,ย 1์/๑,
2010-02-13,-10,773,-15,770,ว 1์/๑,
2010-02-14,-10,764,-13,761,ย 3์/๑,
2010-02-15,-10,752,-9,749,Þย 3์/๑,
2010-02-16,-7,740,-7,736,ย 2์/๑,
2010-02-17,-6,740,-10,743,ัว 4์/๑,
2010-02-18,-9,751,-14,751,ว 1์/๑,
2010-02-19,-11,746,-12,748,ว 3์/๑,
2010-02-20,-4,745,-8,746,ว 2์/๑,
2010-02-21,-12,743,-12,743,ย 3์/๑,
2010-02-22,-9,743,-10,743,ย 4์/๑,
2010-02-23,-7,743,-8,745,ย 3์/๑,
2010-02-24,-5,746,-6,747,ัย 2์/๑,
2010-02-25,-3,749,-3,750,ุ,
2010-02-26,-3,754,-5,755,ุ,
2010-02-27,-3,755,-7,755,Þว 2์/๑,
2010-02-28,-6,755,-10,756,ัว 2์/๑,
2010-03-01,-8,758,-10,758,ย 1์/๑,
2010-03-02,-6,755,-8,753,ย 3์/๑,
2010-03-03,-4,752,-5,752,ย 1์/๑,
2010-03-04,-4,750,-6,748,Þย 2์/๑,
2010-03-05,0,747,-4,750,Þว 2์/๑,
2010-03-06,-5,753,-6,752,ย 2์/๑,
2010-03-07,-4,749,-4,747,ย 2์/๑,
2010-03-08,-3,740,-5,742,ั 1์/๑,
2010-03-09,-6,749,-11,750,ัว 2์/๑,
2010-03-10,-4,751,-8,750,Þว 2์/๑,
2010-03-11,-3,746,-4,749,ว 4์/๑,
2010-03-12,-1,751,-5,749,Þ 2์/๑,
2010-03-13,0,737,-1,738,Þว 4์/๑,
2010-03-14,0,738,-2,738,ว 2์/๑,
2010-03-15,0,742,-4,744,Þว 4์/๑,
2010-03-16,+1,738,-4,740,Þว 3์/๑,
2010-03-17,-5,746,-7,748,ว 3์/๑,
2010-03-18,-4,754,-10,755,Þว 2์/๑,
2010-03-19,-7,755,-11,755,ว 4์/๑,
2010-03-20,-2,746,-4,749,Þว 2์/๑,
2010-03-21,+3,746,+1,745,Þว 1์/๑,
2010-03-22,+3,741,+2,739,ว 3์/๑,
2010-03-23,+2,744,-3,749,ัว 4์/๑,
2010-03-24,+1,749,-1,747,Þว 4์/๑,
2010-03-25,0,749,-4,752,ั 2์/๑,
2010-03-26,0,758,-4,759,ัว 3์/๑,
2010-03-27,+1,758,-2,758,ว 5์/๑,
2010-03-28,+4,758,-1,758,Þ 2์/๑,
2010-03-29,+5,758,0,758,ย 2์/๑,
2010-03-30,+5,757,+2,757,ย 2์/๑,
2010-03-31,+8,757,+4,757,Þย 2์/๑,
2010-04-01,+10,757,+6,758,ย 3์/๑,
2010-04-02,+9,759,+5,759,Þย 2์/๑,
2010-04-03,+8,758,+6,757,ั 2์/๑,
2010-04-04,+12,757,+7,756,ัย 2์/๑,
2010-04-05,+11,756,+8,755,ัย 2์/๑,
2010-04-06,+12,755,,,,
2010-04-07,+4,759,+1,760,ย 3์/๑,
2010-04-08,+4,761,0,761,ย 3์/๑,
2010-04-09,+6,758,+3,757,ย 2์/๑,
2010-04-10,+9,755,+5,755,ย 3์/๑,
2010-04-11,+9,754,+5,753,ั 3์/๑,
2010-04-12,+12,753,+7,753,ัย 3์/๑,
2010-04-13,+9,752,+4,752,ัว 2์/๑,
2010-04-14,+8,749,+2,751,ัว 3์/๑,
2010-04-15,+11,752,+8,751,Þว 2์/๑,
2010-04-16,+13,751,+9,752,ว 2์/๑,
2010-04-17,+17,752,+10,752,Þ 3์/๑,
2010-04-18,+13,748,+11,750,Þว 1์/๑,
2010-04-19,+17,749,+12,750,ัว 3์/๑,
2010-04-20,+20,750,+16,751,Þว 3์/๑,
2010-04-21,+21,751,+17,750,Þย 2์/๑,
2010-04-22,+23,747,+19,746,Þ 4์/๑,
2010-04-23,+18,748,+13,752,ว 4์/๑,
2010-04-24,+14,758,+10,758,Þว 3์/๑,
2010-04-25,+17,752,+12,749,Þว 3์/๑,
2010-04-26,+11,749,+4,749,ั 3์/๑,
2010-04-27,+5,750,+1,752,ัย 2์/๑,
2010-04-28,+11,749,+8,749,ัว 5์/๑,
2010-04-29,+15,747,+10,748,ว 4์/๑,
2010-04-30,+17,751,+14,750,Þว 2์/๑,
2010-05-01,+17,752,+15,752,Þ 3์/๑,
2010-05-02,+20,753,+19,752,ว 3์/๑,
2010-05-03,+21,754,+21,754,ว 2์/๑,
2010-05-04,+26,755,+18,755,Þว 3์/๑,
2010-05-05,+28,754,+19,752,ว 1์/๑,
2010-05-06,+29,752,+21,752,ัว 2์/๑,
2010-05-07,+30,751,+24,750,ว 2์/๑,
2010-05-08,+27,753,+20,753,ัย 3์/๑,
2010-05-09,+26,751,+22,751,ย 3์/๑,
2010-05-10,+24,752,+19,752,ย 4์/๑,
2010-05-11,+24,755,+19,756,ย 3์/๑,
2010-05-12,+25,755,+21,753,Þย 2์/๑,
2010-05-13,+22,754,+18,753,Þย 2์/๑,
2010-05-14,+25,751,+16,752,Þย 6์/๑,
2010-05-15,+20,752,+19,752,ย 3์/๑,
2010-05-16,+26,750,+20,749,Þย 2์/๑,
2010-05-17,+26,747,+23,746,ัว 1์/๑,
2010-05-18,+21,746,+17,747,ัย 2์/๑,
2010-05-19,+22,746,+16,746,ั 2์/๑,
2010-05-20,+20,749,+15,750,ัย 4์/๑,
2010-05-21,+18,754,+11,753,Þย 2์/๑,
2010-05-22,+21,749,+17,748,Þว 3์/๑,
2010-05-23,+24,746,+16,746,ว 2์/๑,
2010-05-24,+26,743,+19,743,Þย 1์/๑,
2010-05-25,+24,741,+20,740,Þย 2์/๑,
2010-05-26,+19,737,+19,737,Þย 2์/๑,
