2009-01-01,-10,747,-12,744,Þ 2์/๑,
2009-01-02,-8,740,-9,741,Þ 2์/๑,
2009-01-03,-14,745,-16,747,ว 2์/๑,
2009-01-04,-16,747,-13,745,ย 2์/๑,
2009-01-05,-12,748,-13,748,Þย 1์/๑,
2009-01-06,-15,748,-18,750,ว 1์/๑,
2009-01-07,-16,751,-16,753,ว 2์/๑,
2009-01-08,-15,756,-17,756,Þ 2์/๑,
2009-01-09,-13,745,-13,744,Þย 2์/๑,
2009-01-10,-16,747,-16,747,ย 2์/๑,
2009-01-11,-20,750,-22,750,ั 3์/๑,
2009-01-12,-18,751,-20,751,ว 1์/๑,
2009-01-13,-16,749,-12,746,Þ 2์/๑,
2009-01-14,-4,746,-6,749,Þว 3์/๑,
2009-01-15,-2,753,-2,753,Þว 1์/๑,
2009-01-16,-5,748,-2,750,Þ 2์/๑,
2009-01-17,-4,757,-5,758,ั 3์/๑,
2009-01-18,-7,756,-7,753,ย 5์/๑,
2009-01-19,-5,753,-8,753,ุ,
2009-01-20,-7,753,-7,755,Þ 2์/๑,
2009-01-21,-5,759,-5,761,ุ,
2009-01-22,-7,763,-8,763,Þว 1์/๑,
2009-01-23,-7,759,-11,758,Þ 3์/๑,
2009-01-24,-7,753,-8,753,ย 3์/๑,
2009-01-25,-4,754,-8,754,Þ 1์/๑,
2009-01-26,-6,756,-8,756,ย 1์/๑,
2009-01-27,-4,755,-8,755,ย 1์/๑,
2009-01-28,-5,754,-9,753,Þว 1์/๑,
2009-01-29,-7,751,-12,751,ุ,
2009-01-30,-9,751,-10,753,ย 2์/๑,
2009-01-31,-8,753,-8,753,ย 2์/๑,
2009-02-01,-6,753,-10,754,ัว 1์/๑,
2009-02-02,-8,754,-11,752,ว 1์/๑,
2009-02-03,-8,747,-11,749,ว 2์/๑,
2009-02-04,-8,748,-11,753,Þว 4์/๑,
2009-02-05,-5,741,-4,742,ว 3์/๑,
2009-02-06,-7,744,-11,744,ย 2์/๑,
2009-02-07,-17,747,-18,750,ัว 2์/๑,
2009-02-08,-11,753,-10,754,ุ,
2009-02-09,-6,756,-12,756,Þว 2์/๑,
2009-02-10,-8,755,-11,755,ย 2์/๑,
2009-02-11,-4,754,-7,753,ย 3์/๑,
2009-02-12,-5,754,-5,754,Þย 2์/๑,
2009-02-13,-5,751,-7,751,Þย 3์/๑,
2009-02-14,-2,756,-3,756,ุ,
2009-02-15,-2,756,-5,756,ย 2์/๑,
2009-02-16,-2,756,-7,756,ย 3์/๑,
2009-02-17,-3,756,-4,756,ย 2์/๑,
2009-02-18,-3,755,-7,756,ย 1์/๑,
2009-02-19,-3,756,-4,756,ย 2์/๑,
2009-02-20,-3,762,-9,765,ย 3์/๑,
2009-02-21,-8,767,-11,765,ย 3์/๑,
2009-02-22,-8,761,-12,761,ย 3์/๑,
2009-02-23,-7,759,-9,760,ย 1์/๑,
2009-02-24,-4,760,-8,760,ย 1์/๑,
2009-02-25,-5,757,-10,756,ย 2์/๑,
2009-02-26,-5,754,-7,753,Þย 1์/๑,
2009-02-27,-5,753,-5,753,Þย 2์/๑,
2009-02-28,-3,750,-4,749,ย 3์/๑,
2009-03-01,+1,745,-3,745,ย 4์/๑,
2009-03-02,-1,742,-2,741,ย 5์/๑,
2009-03-03,-1,750,-5,751,Þ 1์/๑,
2009-03-04,+1,750,-5,750,ัว 2์/๑,
2009-03-05,0,751,-5,752,ุ,
2009-03-06,-2,751,-6,753,ุ,
2009-03-07,-2,756,-5,756,ัย 1์/๑,
